textID,ID SEQ,SEQ BIG,anno,mese,caratteri,livello,starts_at,ends_at,starts_at norm,ends_at norm,somma ripetizioni,tipologia,categorie di tipologia,struttura/contenuto,Cluster tipolegie
V015,S2664,struttura;struttura;racconto incastonato;inseguimento/ricerca,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,inseguimento/ricerca,esteriore,contenuto,spostamento
V015,S2665,struttura;struttura;racconto incastonato;rivelazione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,rivelazione,esteriore/interiore,contenuto,rivelazione
V015,S2666,struttura;struttura;racconto incastonato;inseguimento/ricerca,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,inseguimento/ricerca,esteriore,contenuto,spostamento
V015,S2667,struttura;struttura;racconto incastonato;attesa,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,attesa,interiore,contenuto,attesa
V015,S2668,struttura;struttura;racconto incastonato;partenza/sparizione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,partenza/sparizione,esteriore,contenuto,spostamento
V015,S2671,struttura;struttura;racconto incastonato;situazione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,situazione,esteriore,contenuto,situazione
V015,S2672,struttura;struttura;racconto incastonato;cambiamento,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,cambiamento,esteriore,contenuto,situazione
V015,S2673,struttura;struttura;racconto incastonato;angoscia/delusione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V015,S2674,struttura;struttura;racconto incastonato;illusione/speranza,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,illusione/speranza,interiore,contenuto,illusione/speranza
V015,S2675,struttura;struttura;racconto incastonato;angoscia/delusione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V015,S2676,struttura;struttura;racconto incastonato;incontro maschile,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,incontro maschile,esteriore,contenuto,interazione
V015,S2677,struttura;struttura;racconto incastonato;incontro femminile,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,incontro femminile,esteriore,contenuto,interazione
V015,S2678,struttura;struttura;racconto incastonato;incontro maschile,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,incontro maschile,esteriore,contenuto,interazione
V015,S2679,struttura;struttura;racconto incastonato;illusione/speranza,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,illusione/speranza,interiore,contenuto,illusione/speranza
V015,S2680,struttura;struttura;racconto incastonato;aggressione/scontro,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,aggressione/scontro,esteriore,contenuto,interazione
V015,S2681,struttura;struttura;racconto incastonato;angoscia/delusione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V015,S2682,struttura;struttura;racconto incastonato;iniziativa/piano,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,iniziativa/piano,esteriore,contenuto,intenzione
V015,S2683,struttura;struttura;racconto incastonato;fuga,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,fuga,esteriore,contenuto,spostamento
V015,S2684,struttura;struttura;racconto incastonato;cambiamento,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,cambiamento,esteriore,contenuto,situazione
V015,S2685,struttura;struttura;racconto incastonato;riflessione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,riflessione,interiore,contenuto,riflessione
V015,S2687,struttura;struttura;racconto incastonato;cambiamento,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,cambiamento,esteriore,contenuto,situazione
V015,S2688,struttura;struttura;racconto incastonato;incontro femminile,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,incontro femminile,esteriore,contenuto,interazione
V015,S2689,struttura;struttura;racconto incastonato;rivelazione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,rivelazione,esteriore/interiore,contenuto,rivelazione
V015,S2690,struttura;struttura;racconto incastonato;angoscia/delusione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V015,S2691,struttura;struttura;racconto incastonato;cambiamento,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,cambiamento,esteriore,contenuto,situazione
V015,S2692,struttura;struttura;racconto incastonato;angoscia/delusione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V015,S2693,struttura;struttura;racconto incastonato;cambiamento,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,cambiamento,esteriore,contenuto,situazione
V015,S2694,struttura;struttura;racconto incastonato;angoscia/delusione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V015,S2695,struttura;struttura;racconto incastonato;cambiamento,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,cambiamento,esteriore,contenuto,situazione
V015,S2696,struttura;struttura;racconto incastonato;metanarrazione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,metanarrazione,forma,struttura,metanarrazione
V015,S2698,struttura;struttura;racconto incastonato;situazione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,situazione,esteriore,contenuto,situazione
V015,S2699,struttura;struttura;racconto incastonato;angoscia/delusione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V015,S2700,struttura;struttura;racconto incastonato;incontro femminile,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,incontro femminile,esteriore,contenuto,interazione
V015,S2701,struttura;struttura;racconto incastonato;inseguimento/ricerca,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,inseguimento/ricerca,esteriore,contenuto,spostamento
V015,S2702,struttura;struttura;racconto incastonato;pausa/sospensione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,pausa/sospensione,interiore,contenuto,pausa/sospensione
V015,S2703,struttura;struttura;racconto incastonato;smarrimento/dubbio,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,smarrimento/dubbio,interiore,contenuto,smarrimento/dubbio
V015,S2704,struttura;struttura;racconto incastonato;aggressione/scontro,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,aggressione/scontro,esteriore,contenuto,interazione
V015,S2705,struttura;struttura;racconto incastonato;angoscia/delusione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V015,S2706,struttura;struttura;racconto incastonato;morte,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,morte,esteriore/interiore,contenuto,morte
V015,S2707,struttura;struttura;racconto incastonato;incontro di gruppo,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,incontro di gruppo,esteriore,contenuto,interazione
V015,S2708,struttura;struttura;racconto incastonato;viaggio,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,viaggio,esteriore,contenuto,spostamento
V015,S2709,struttura;struttura;racconto incastonato;mistero/assurdità,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,mistero/assurdità,interiore,contenuto,mistero/assurdità
V015,S2710,struttura;struttura;racconto incastonato;partenza/sparizione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,partenza/sparizione,esteriore,contenuto,spostamento
V015,S2711,struttura;struttura;racconto incastonato;cambiamento,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,cambiamento,esteriore,contenuto,situazione
V015,S2712,struttura;struttura;racconto incastonato;partenza/sparizione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,partenza/sparizione,esteriore,contenuto,spostamento
V015,S2713,struttura;struttura;racconto incastonato;mistero/assurdità,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,mistero/assurdità,interiore,contenuto,mistero/assurdità
V015,S2715,struttura;struttura;racconto incastonato;situazione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,situazione,esteriore,contenuto,situazione
V015,S2716,struttura;struttura;racconto incastonato;inseguimento/ricerca,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,inseguimento/ricerca,esteriore,contenuto,spostamento
V015,S2717,struttura;struttura;racconto incastonato;incontro femminile,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,incontro femminile,esteriore,contenuto,interazione
V015,S2718,struttura;struttura;racconto incastonato;cambiamento,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,cambiamento,esteriore,contenuto,situazione
V015,S2719,struttura;struttura;racconto incastonato;partenza/sparizione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,partenza/sparizione,esteriore,contenuto,spostamento
V015,S2720,struttura;struttura;racconto incastonato;inseguimento/ricerca,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,inseguimento/ricerca,esteriore,contenuto,spostamento
V015,S2721,struttura;struttura;racconto incastonato;incontro femminile,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,incontro femminile,esteriore,contenuto,interazione
V015,S2722,struttura;struttura;racconto incastonato;cambiamento,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,cambiamento,esteriore,contenuto,situazione
V015,S2723,struttura;struttura;racconto incastonato;partenza/sparizione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,partenza/sparizione,esteriore,contenuto,spostamento
V015,S2724,struttura;struttura;racconto incastonato;inseguimento/ricerca,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,inseguimento/ricerca,esteriore,contenuto,spostamento
V015,S2725,struttura;struttura;racconto incastonato;incontro femminile,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,incontro femminile,esteriore,contenuto,interazione
V015,S2726,struttura;struttura;racconto incastonato;partenza/sparizione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,partenza/sparizione,esteriore,contenuto,spostamento
V015,S2728,struttura;struttura;racconto incastonato;situazione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,situazione,esteriore,contenuto,situazione
V015,S2729,struttura;struttura;racconto incastonato;incontro femminile,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,incontro femminile,esteriore,contenuto,interazione
V015,S2730,struttura;struttura;racconto incastonato;compito/missione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,compito/missione,esteriore,contenuto,interazione
V015,S2731,struttura;struttura;racconto incastonato;riflessione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,riflessione,interiore,contenuto,riflessione
V015,S2732,struttura;struttura;racconto incastonato;illusione/speranza,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,illusione/speranza,interiore,contenuto,illusione/speranza
V015,S2733,struttura;struttura;racconto incastonato;incontro femminile,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,incontro femminile,esteriore,contenuto,interazione
V015,S2734,struttura;struttura;racconto incastonato;innamoramento,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,innamoramento,interiore,contenuto,innamoramento
V015,S2735,struttura;struttura;racconto incastonato;smarrimento/dubbio,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,smarrimento/dubbio,interiore,contenuto,smarrimento/dubbio
V015,S2736,struttura;struttura;racconto incastonato;cambiamento,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,cambiamento,esteriore,contenuto,situazione
V015,S2737,struttura;struttura;racconto incastonato;illusione/speranza,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,illusione/speranza,interiore,contenuto,illusione/speranza
V015,S2739,struttura;struttura;racconto incastonato;situazione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,situazione,esteriore,contenuto,situazione
V015,S2740,struttura;struttura;racconto incastonato;metanarrazione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,metanarrazione,forma,struttura,metanarrazione
V015,S2741,struttura;struttura;racconto incastonato;incontro femminile,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,incontro femminile,esteriore,contenuto,interazione
V015,S2742,struttura;struttura;racconto incastonato;cambiamento,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,cambiamento,esteriore,contenuto,situazione
V015,S2743,struttura;struttura;racconto incastonato;angoscia/delusione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V015,S2744,struttura;struttura;racconto incastonato;metanarrazione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,metanarrazione,forma,struttura,metanarrazione
V015,S2745,struttura;struttura;racconto incastonato;inseguimento/ricerca,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,inseguimento/ricerca,esteriore,contenuto,spostamento
V015,S2746,struttura;struttura;racconto incastonato;illusione/speranza,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,illusione/speranza,interiore,contenuto,illusione/speranza
V015,S2747,struttura;struttura;racconto incastonato;metanarrazione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,metanarrazione,forma,struttura,metanarrazione
V015,S2748,struttura;struttura;racconto incastonato;aggressione/scontro,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,aggressione/scontro,esteriore,contenuto,interazione
V015,S2749,struttura;struttura;racconto incastonato;metanarrazione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,metanarrazione,forma,struttura,metanarrazione
V015,S2750,struttura;struttura;racconto incastonato;aggressione/scontro,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,aggressione/scontro,esteriore,contenuto,interazione
V015,S2751,struttura;struttura;racconto incastonato;metanarrazione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,metanarrazione,forma,struttura,metanarrazione
V015,S2753,struttura;struttura;racconto incastonato;situazione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,situazione,esteriore,contenuto,situazione
V015,S2754,struttura;struttura;racconto incastonato;illusione/speranza,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,illusione/speranza,interiore,contenuto,illusione/speranza
V015,S2755,struttura;struttura;racconto incastonato;ostacolo,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,ostacolo,esteriore,contenuto,intenzione
V015,S2756,struttura;struttura;racconto incastonato;compito/missione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,compito/missione,esteriore,contenuto,interazione
V015,S2757,struttura;struttura;racconto incastonato;angoscia/delusione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V015,S2758,struttura;struttura;racconto incastonato;inseguimento/ricerca,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,inseguimento/ricerca,esteriore,contenuto,spostamento
V015,S2759,struttura;struttura;racconto incastonato;rivelazione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,rivelazione,esteriore/interiore,contenuto,rivelazione
V015,S2760,struttura;struttura;racconto incastonato;partenza/sparizione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,partenza/sparizione,esteriore,contenuto,spostamento
V015,S2761,struttura;struttura;racconto incastonato;angoscia/delusione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V015,S2762,struttura;struttura;racconto incastonato;attesa,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,attesa,interiore,contenuto,attesa
V015,S2763,struttura;struttura;racconto incastonato;iniziativa/piano,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,iniziativa/piano,esteriore,contenuto,intenzione
V015,S2764,struttura;struttura;racconto incastonato;inseguimento/ricerca,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,inseguimento/ricerca,esteriore,contenuto,spostamento
V015,S2765,struttura;struttura;racconto incastonato;ostacolo,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,ostacolo,esteriore,contenuto,intenzione
V015,S2766,struttura;struttura;racconto incastonato;angoscia/delusione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V015,S2768,struttura;struttura;racconto incastonato;situazione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,situazione,esteriore,contenuto,situazione
V015,S2769,struttura;struttura;racconto incastonato;rivelazione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,rivelazione,esteriore/interiore,contenuto,rivelazione
V015,S2770,struttura;struttura;racconto incastonato;inseguimento/ricerca,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,inseguimento/ricerca,esteriore,contenuto,spostamento
V015,S2771,struttura;struttura;racconto incastonato;partenza/sparizione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,partenza/sparizione,esteriore,contenuto,spostamento
V015,S2772,struttura;struttura;racconto incastonato;cambiamento,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,cambiamento,esteriore,contenuto,situazione
V015,S2773,struttura;struttura;racconto incastonato;partenza/sparizione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,partenza/sparizione,esteriore,contenuto,spostamento
V015,S2774,struttura;struttura;racconto incastonato;mistero/assurdità,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,mistero/assurdità,interiore,contenuto,mistero/assurdità
V015,S2775,struttura;struttura;racconto incastonato;cambiamento,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,cambiamento,esteriore,contenuto,situazione
V015,S2777,struttura;struttura;racconto incastonato;situazione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,situazione,esteriore,contenuto,situazione
V015,S2778,struttura;struttura;racconto incastonato;angoscia/delusione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V015,S2779,struttura;struttura;racconto incastonato;illusione/speranza,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,illusione/speranza,interiore,contenuto,illusione/speranza
V015,S2780,struttura;struttura;racconto incastonato;ostacolo,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,ostacolo,esteriore,contenuto,intenzione
V015,S2781,struttura;struttura;racconto incastonato;illusione/speranza,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,illusione/speranza,interiore,contenuto,illusione/speranza
V015,S2782,struttura;struttura;racconto incastonato;ostacolo,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,ostacolo,esteriore,contenuto,intenzione
V015,S2783,struttura;struttura;racconto incastonato;angoscia/delusione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V015,S2784,struttura;struttura;racconto incastonato;iniziativa/piano,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,iniziativa/piano,esteriore,contenuto,intenzione
V015,S2785,struttura;struttura;racconto incastonato;riflessione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,riflessione,interiore,contenuto,riflessione
V015,S2787,struttura;struttura;racconto incastonato;riflessione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,riflessione,interiore,contenuto,riflessione
V015,S2788,struttura;struttura;racconto incastonato;situazione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,situazione,esteriore,contenuto,situazione
V015,S2789,struttura;struttura;racconto incastonato;cambiamento,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,cambiamento,esteriore,contenuto,situazione
V015,S2790,struttura;struttura;racconto incastonato;riflessione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,riflessione,interiore,contenuto,riflessione
V015,S2791,struttura;struttura;racconto incastonato;incontro femminile,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,incontro femminile,esteriore,contenuto,interazione
V015,S2792,struttura;struttura;racconto incastonato;incontro maschile,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,incontro maschile,esteriore,contenuto,interazione
V015,S2793,struttura;struttura;racconto incastonato;inseguimento/ricerca,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,inseguimento/ricerca,esteriore,contenuto,spostamento
V015,S2794,struttura;struttura;racconto incastonato;fallimento,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,fallimento,esteriore,contenuto,intenzione
V015,S2795,struttura;struttura;racconto incastonato;situazione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,situazione,esteriore,contenuto,situazione
V015,S2796,struttura;struttura;racconto incastonato;angoscia/delusione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V015,S2797,struttura;struttura;racconto incastonato;incontro maschile,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,incontro maschile,esteriore,contenuto,interazione
V015,S2798,struttura;struttura;racconto incastonato;rivelazione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,rivelazione,esteriore/interiore,contenuto,rivelazione
V015,S2799,struttura;struttura;racconto incastonato;aggressione/scontro,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,aggressione/scontro,esteriore,contenuto,interazione
V015,S2800,struttura;struttura;racconto incastonato;partenza/sparizione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,partenza/sparizione,esteriore,contenuto,spostamento
V015,S2801,struttura;struttura;racconto incastonato;angoscia/delusione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V015,S2803,struttura;struttura;racconto incastonato;situazione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,situazione,esteriore,contenuto,situazione
V015,S2804,struttura;struttura;racconto incastonato;cambiamento,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,cambiamento,esteriore,contenuto,situazione
V015,S2805,struttura;struttura;racconto incastonato;rivelazione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,rivelazione,esteriore/interiore,contenuto,rivelazione
V015,S2806,struttura;struttura;racconto incastonato;iniziativa/piano,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,iniziativa/piano,esteriore,contenuto,intenzione
V015,S2807,struttura;struttura;racconto incastonato;cambiamento,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,cambiamento,esteriore,contenuto,situazione
V015,S2808,struttura;struttura;racconto incastonato;inseguimento/ricerca,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,inseguimento/ricerca,esteriore,contenuto,spostamento
V015,S2810,struttura;struttura;racconto incastonato;situazione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,situazione,esteriore,contenuto,situazione
V015,S2811,struttura;struttura;racconto incastonato;incontro maschile,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,incontro maschile,esteriore,contenuto,interazione
V015,S2812,struttura;struttura;racconto incastonato;incontro femminile,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,incontro femminile,esteriore,contenuto,interazione
V015,S2813,struttura;struttura;racconto incastonato;incontro di gruppo,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,incontro di gruppo,esteriore,contenuto,interazione
V015,S2814,struttura;struttura;racconto incastonato;angoscia/delusione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V015,S2815,struttura;struttura;racconto incastonato;incontro di gruppo,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,incontro di gruppo,esteriore,contenuto,interazione
V015,S2816,struttura;struttura;racconto incastonato;partenza/sparizione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,partenza/sparizione,esteriore,contenuto,spostamento
V015,S2817,struttura;struttura;racconto incastonato;inseguimento/ricerca,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,inseguimento/ricerca,esteriore,contenuto,spostamento
V015,S2818,struttura;struttura;racconto incastonato;angoscia/delusione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V015,S2819,struttura;struttura;racconto incastonato;partenza/sparizione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,partenza/sparizione,esteriore,contenuto,spostamento
V015,S2821,struttura;struttura;racconto incastonato;situazione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,situazione,esteriore,contenuto,situazione
V015,S2822,struttura;struttura;racconto incastonato;cambiamento,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,cambiamento,esteriore,contenuto,situazione
V015,S2823,struttura;struttura;racconto incastonato;incontro di gruppo,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,incontro di gruppo,esteriore,contenuto,interazione
V015,S2824,struttura;struttura;racconto incastonato;incontro femminile,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,incontro femminile,esteriore,contenuto,interazione
V015,S2825,struttura;struttura;racconto incastonato;angoscia/delusione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V015,S2826,struttura;struttura;racconto incastonato;incontro di gruppo,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,incontro di gruppo,esteriore,contenuto,interazione
V015,S2827,struttura;struttura;racconto incastonato;angoscia/delusione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V015,S2828,struttura;struttura;racconto incastonato;incontro femminile,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,incontro femminile,esteriore,contenuto,interazione
V015,S2829,struttura;struttura;racconto incastonato;incontro maschile,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,incontro maschile,esteriore,contenuto,interazione
V015,S2830,struttura;struttura;racconto incastonato;aggressione/scontro,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,aggressione/scontro,esteriore,contenuto,interazione
V015,S2831,struttura;struttura;racconto incastonato;cambiamento,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,cambiamento,esteriore,contenuto,situazione
V015,S2832,struttura;struttura;racconto incastonato;angoscia/delusione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V015,S2833,struttura;struttura;racconto incastonato;incontro femminile,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,incontro femminile,esteriore,contenuto,interazione
V015,S2834,struttura;struttura;racconto incastonato;rivelazione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,rivelazione,esteriore/interiore,contenuto,rivelazione
V015,S2835,struttura;struttura;racconto incastonato;angoscia/delusione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V015,S2836,struttura;struttura;racconto incastonato;rivelazione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,rivelazione,esteriore/interiore,contenuto,rivelazione
V015,S2837,struttura;struttura;racconto incastonato;cambiamento,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,cambiamento,esteriore,contenuto,situazione
V015,S2838,struttura;struttura;racconto incastonato;incontro femminile,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,incontro femminile,esteriore,contenuto,interazione
V015,S2839,struttura;struttura;racconto incastonato;rivelazione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,rivelazione,esteriore/interiore,contenuto,rivelazione
V015,S2840,struttura;struttura;racconto incastonato;mistero/assurdità,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,mistero/assurdità,interiore,contenuto,mistero/assurdità
V015,S2841,struttura;struttura;racconto incastonato;angoscia/delusione,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V015,S2842,struttura;struttura;racconto incastonato;cambiamento,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,cambiamento,esteriore,contenuto,situazione
V015,S2843,struttura;struttura;racconto incastonato;incontro femminile,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,incontro femminile,esteriore,contenuto,interazione
V015,S2844,struttura;struttura;racconto incastonato;incontro femminile,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,incontro femminile,esteriore,contenuto,interazione
V015,S2845,struttura;struttura;racconto incastonato;incontro femminile,1968,11,377909,quattro,584241,606616,154.6,160.5,22375,incontro femminile,esteriore,contenuto,interazione
